patient_id,expression_1,expression_2,expression_3,expression_4,expression_5,expression_6,expression_7,expression_8,expression_9,expression_10,expression_11,expression_12,expression_13,expression_14,expression_15,expression_16,expression_17,expression_18,expression_19,expression_20,expression_21,expression_22,expression_23,expression_24,expression_25,expression_26,expression_27,expression_28,expression_29,expression_30,expression_31,expression_32,expression_33,expression_34,expression_35,expression_36,expression_37,expression_38,expression_39,expression_40,expression_41,expression_42,expression_43,expression_44,expression_45,expression_46,expression_47,expression_48,expression_49,expression_50,expression_51,expression_52,expression_53,expression_54,expression_55,expression_56,expression_57,expression_58,expression_59,expression_60,expression_61,expression_62,expression_63,expression_64,expression_65,expression_66,expression_67,expression_68,expression_69,expression_70,expression_71,expression_72,expression_73,expression_74,expression_75,expression_76,expression_77,expression_78,expression_79,expression_80,expression_81,expression_82,expression_83,expression_84,expression_85,expression_86,expression_87,expression_88,expression_89,expression_90,expression_91,expression_92,expression_93,expression_94,expression_95,expression_96,expression_97,expression_98,expression_99,expression_100
TCGA-CG-5725,Sox2:2.870152,CMET:2.7117,SNAIL:2.632,PARPCLEAVED:2.5765,MYH11:2.3388,SOD1:2.234573,HSP27:2.232989,CASPASE8:2.0237,ERALPHA:-1.817,RB:1.6032,ZAP-70:-1.594997,Histone-H3:-1.588083,IDO:1.568476,IGFBP2:1.5409,PLK1:1.464227,HLA-DQA1:-1.423089,GAPDH:-1.3843,TRIP13:1.357123,PDCD4:-1.3129,p38-a:1.29398,ERCC1:1.2439,MEK1:1.1948,HER3:-1.1928,EphA2:1.189861,BETACATENIN:1.1337,IGFRb:-1.114213,CYCLINE2:1.0567,CLAUDIN7:1.0422,HES1:1.038519,PAK1:1.036189,RAD51:1.0127,FAK:-0.9863003,LAD1:0.9540861,P16INK4A:-0.94784,ASNS:0.93788,MCT4:0.9182195,ACSL1:-0.9156012,TFRC:0.90958,U-Histone-H2B:-0.9030676,PMS2:0.8540838,PAICS:0.8352204,MLH1:0.8349639,SGK3:-0.8332518,HMHA1:-0.7999149,Hexokinase-II:0.7974476,Aurora-A:0.7905898,AR:-0.78856,Mitofusin-1:0.7794714,CD4:-0.7628625,CD171:-0.7621012,BAX:-0.75888,Atg7:-0.7472713,EEF2K:-0.74452,CD49B:0.73643,PDK1:0.71281,CYCLINB1:0.70262,YTHDF3:0.6974992,MSH6:0.6965,STAT5ALPHA:-0.66716,YB1:-0.65498,IRF1:-0.65043,PAI1:0.65024,VAV1:-0.6500603,ATM:0.64591,DUSP4:0.64444,Cyclin-D3:0.6388903,Enolase-2:-0.6325725,GSK-3B:0.6309827,FTO:0.6222765,4EBP1:0.61376,SYK:0.61359,TFAM:0.5985822,ETS1:-0.5913,cdc25C:0.5747881,FASN:0.56828,RICTOR:0.55855,MMP2:-0.5487599,Puma:-0.5481973,EVI1:-0.5465342,PAX6:-0.5363949,EPPK1:0.53472,ATP5H:-0.5346902,VEGFR2:-0.52795,RAD50:0.52289,RRM2:0.521867,SOD2:-0.5194839,MSH2:0.51464,Wee1:-0.5124455,CDT1:-0.5116904,DNA_POLG:0.5114489,Mitofusin-2:-0.5095372,BCL2:-0.50517,TRAP1:0.4986001,Cox2:0.4936901,Tyro3:-0.4844476,SHP2:-0.476943,Granzyme-B:-0.4760514,WTAP:0.4708527,DVL3:0.46757,MIF:-0.4671196
TCGA-BR-6564,MYH11:10.812,RICTOR:5.0157,ECADHERIN:-3.5402,CAVEOLIN1:3.1322,CD171:2.644423,Vinculin:2.5448,PKCALPHA:2.4006,RAB25:2.3748,Histone-H3:-2.227797,ATM:-2.1966,FASN:-2.1818,Hexokinase-II:-2.117456,53BP1:-1.9076,CYCLINB1:-1.7692,PLK1:-1.722979,INPP4B:1.6876,S6:-1.6647,ZAP-70:-1.617251,ERALPHA:-1.5864,ACC1:-1.5431,CD44:1.469649,BETACATENIN:-1.447,BRD4:-1.4272,YTHDF2:-1.396817,Connexin-43:1.37715,PAK4:1.376441,PDCD4:-1.3746,SOD2:1.366283,ACVRL1:1.3322,HES1:-1.304648,ALPHACATENIN:-1.2846,FAK:-1.280629,ATRX:-1.267335,JNK2:1.2673,EPPK1:1.2387,RBM15:-1.1788,EMA:-1.175095,DNMT1:-1.171556,MMP14:-1.166713,WTAP:-1.15538,HSP70:1.1411,PEA15:1.1334,BAP1C4:-1.0895,HSP60:1.068105,KAP1:-1.052818,ALKBH5:-1.041944,RRM2:1.027063,TRAP1:-1.022954,TRIM25:-1.022479,CKIT:1.022,RSK1:-1.010596,PAICS:-0.9974455,MSH6:-0.9699,Slfn11:0.9552314,BIM:-0.94261,HLA-DQA1:-0.9281288,KU80:-0.91832,IGFRb:-0.9176666,CYCLINE1:-0.91441,VAV1:-0.8953482,RPA32:-0.8856147,CYCLIND1:0.87377,Glucocorticoid-Receptor:-0.8722716,MSH2:-0.86929,PMS2:-0.8640135,CHK2:-0.86003,P62LCKLIGAND:-0.85879,P21:0.85471,MEK1:0.85459,SMAC:-0.82747,U-Histone-H2B:-0.8269571,CASPASE7CLEAVEDD198:-0.82258,Mcl-1:-0.8039167,CMET:0.80081,CLAUDIN7:-0.77369,Cyclophilin-F:-0.7726809,TRIP13:0.7621739,Rheb:-0.7483734,Wee1:-0.7313089,PAR:-0.7280056,EIF4G:-0.72206,DNA-Ligase-IV:0.7164523,cGAS:0.7132572,CD26:0.70738,PERK:-0.6966192,SYK:-0.69492,COG3:-0.6888,TFRC:-0.68316,HER2:-0.67668,SMAD1:-0.65273,FGF-basic:0.6523689,PAI1:-0.64742,EEF2:-0.63973,PDH:0.6387666,FOXM1:-0.63319,GAPDH:-0.63179,Lyn:0.6306613,METTL3:-0.6295,CD20:0.62829,HMHA1:-0.6229608
TCGA-F1-6875,MTCO1:3.018287,EMA:-2.662603,LAD1:2.490538,BETACATENIN:2.3665,GAPDH:-2.2363,Cox-IV:1.840521,ERALPHA:-1.7934,ZAP-70:-1.714512,SYK:1.6514,PAI1:1.5454,HSP60:1.539267,Tau:-1.485694,Connexin-43:1.389512,CAVEOLIN1:-1.3477,PAR:-1.293325,BIM:1.2761,Histone-H3:-1.228274,PDGFRB:1.187098,PDCD4:-1.127,PKCALPHA:1.125,GAB2:1.1206,TIGAR:1.1015,Sox2:1.096136,MEK1:1.0668,SIRP-alpha:1.059978,ANNEXIN1:-1.0344,EphA2:1.026373,TFAM:1.007181,ERRalpha:0.9946181,PLK1:0.9548069,LCK:0.94542,Glucocorticoid-Receptor:-0.910689,HER3:-0.88145,AR:-0.87958,NQO1:0.8372967,ECADHERIN:0.81855,DNA_POLG:0.7906798,CD4:-0.783223,PTEN:0.77884,Hexokinase-II:0.7490374,Slfn11:-0.7449541,VASP:0.733754,CD171:0.7256753,FAK:-0.7233011,Aurora-A:0.7061197,Rheb:-0.6986629,HLA-DQA1:-0.6932166,ATP5H:-0.6775597,FGF-basic:-0.6760173,MMP14:0.6750244,P16INK4A:-0.66698,XPA:-0.6624652,EEF2K:-0.65997,WTAP:0.6545995,Stat3:-0.6494997,MCT4:0.6401619,RAB25:0.6313,Atg7:-0.630526,PLC-gamma1:0.6109986,BCLXL:0.60702,DUSP4:0.60624,Mnk1:0.6044874,ATRX:0.596815,YAP:0.59615,IL-6:0.5924945,EPPK1:0.58856,Enolase-2:-0.5876634,MMP2:-0.5856212,FN14:0.5807403,SRC:0.58035,CD44:-0.5746145,TSC1:0.57242,PAK1:0.5702727,MR1:-0.5676974,Mitofusin-1:0.5640811,DDR1:-0.5555012,Granzyme-B:-0.5435451,CLAUDIN7:0.54323,p38-a:-0.5381095,PERK:-0.5308931,PHGDH:-0.5207154,SFRP1:-0.5184679,4EBP1:0.5168,EGFR:-0.51485,CASPASE7CLEAVEDD198:-0.51289,INPP4B:0.4871,GRB7:0.4832812,Akt2:-0.4829508,Tyro3:-0.4803888,TRANSGLUTAMINASE:-0.47745,U-Histone-H2B:-0.4774308,BAX:0.46398,b-Actin:-0.4574002,HER2:-0.44518,B7-H3:0.4438632,IRF1:-0.44248,CYCLINB1:-0.44045,ERCC5:-0.44022,IRS1:0.43882,Lyn:0.4358418
TCGA-CG-4442,CLAUDIN7:3.5669,EphA2:2.362946,EPPK1:2.3491,LAD1:2.231816,DUSP4:2.2052,ERALPHA:-1.9017,Cox2:1.80213,YB1:1.7548,ZAP-70:-1.729335,HMHA1:-1.702713,VASP:1.702645,STING:-1.615126,PLC-gamma1:-1.568912,CD49B:1.4467,PLK1:1.426608,Hexokinase-II:1.363311,PI3K-p110-b:1.352788,MCT4:1.339594,HSP60:1.305468,PAR:-1.287015,RAB25:1.287,CD4:-1.270831,GCLC:-1.270018,Tau:-1.266843,MYH11:1.2179,EMA:1.210235,PMS2:-1.194437,TRAP1:1.184,HLA-DQA1:-1.155096,ACSL1:-1.152101,Histone-H3:-1.14242,Vinculin:1.1242,CD44:1.119898,VAV1:-1.118435,Connexin-43:1.101996,UGT1A:1.091278,MIF:1.08204,MLH1:-1.054313,MLKL:1.052106,Mitofusin-2:1.007886,Glucocorticoid-Receptor:-0.9857479,FASN:0.93406,RBM15:-0.92922,FN14:0.9011179,PDGFRB:-0.8996303,TFAM:0.8763909,VEGFR2:0.87121,PAI1:0.86658,CAVEOLIN1:-0.85956,FAK:-0.8515617,WTAP:0.8425382,SGK3:-0.8417229,AR:-0.83449,Hexokinase-I:-0.8296912,Enolase-1:0.8287981,PAICS:0.8183474,ATRX:-0.7949559,BAK:-0.78984,MEK1:0.787,4EBP1:0.78118,P62LCKLIGAND:0.77171,BAX:-0.76143,P90RSK:0.76069,TFRC:0.74038,S100A4:0.7362062,BIM:-0.72776,BCL2:-0.69518,Cyclophilin-F:0.6940941,RRM2:0.689059,Lyn:0.6834052,FTO:-0.6753188,XPA:-0.6542287,Stat3:-0.6523586,IGFBP2:-0.65191,TRIM25:0.6489273,Glutaminase:0.6473168,CYCLINB1:0.64468,PEA15:-0.63737,Cox-IV:0.6229201,IDO:0.6167437,MTCO1:0.6133839,EEF2K:-0.61069,SHP2:-0.6038764,Atg5:0.5990428,RAD50:-0.58541,AKT:-0.58291,Lasu1:-0.5817441,Mcl-1:-0.5713583,CMYC:-0.56974,SOD2:-0.5664776,cdc25C:0.558228,GAPDH:-0.55695,Coup-TFII:-0.5525048,D-a-Tubulin:0.5467862,Gli3:-0.5428713,FGF-basic:-0.5414227,PTEN:0.53987,53BP1:-0.53888,ALPHACATENIN:0.53059,CDT1:-0.5256993
TCGA-BR-A452,CD171:5.260781,MYH11:4.4709,BRD4:-3.0824,ECADHERIN:-2.8452,FASN:2.4705,BETACATENIN:-2.2563,GAPDH:-2.2462,EPPK1:-2.0509,TFRC:-1.8163,LAD1:1.786834,CASPASE3:-1.7694,Sox2:1.689805,MTCO1:1.659656,ZAP-70:-1.618518,JAK2:-1.5357,RBM15:-1.5025,KU80:-1.4518,CD20:1.451,53BP1:-1.4447,S6:-1.4422,SMAC:-1.3712,CLAUDIN7:-1.3415,CYCLINB1:-1.3337,P16INK4A:-1.3161,NCADHERIN:1.3068,HLA-DQA1:-1.289355,HSP70:1.2655,SYK:-1.2227,EEF2:-1.2168,BAK:1.2133,BRAF:-1.2069,FAK:-1.179354,HMHA1:-1.175781,ACC1:1.1694,NQO1:-1.166936,Tau:-1.156832,ERK2:-1.1491,Histone-H3:-1.147409,Connexin-43:-1.128044,Glucocorticoid-Receptor:-1.117681,BIM:-1.1111,ACVRL1:1.1058,BAP1C4:-1.0847,COG3:-1.0539,ALPHACATENIN:-1.0486,P62LCKLIGAND:-1.0356,ACSL1:-1.032996,1433ZETA:-0.99933,COLLAGENVI:0.966,RICTOR:0.9638,P70S6K1:-0.94237,HSP60:0.9378861,AKT:-0.93659,HER2:-0.92634,RSK1:-0.9195098,NF2:-0.88745,VEGFR2:-0.83835,Lyn:0.8321741,RAB11:0.7863,CKIT:0.78294,STATHMIN:0.77586,Rheb:-0.7742655,RAD51:0.76911,SMAD1:-0.76019,PDGFRB:0.724591,Cox-IV:0.7227831,CHK2:-0.71374,IRS1:0.70838,ERALPHA:-0.70218,Hexokinase-I:-0.7016418,MRE11:0.68368,CHK1:0.67072,YTHDF2:-0.6674294,TRIP13:-0.6578661,Stat3:-0.6564566,MEK1:0.65563,STING:-0.6534038,WTAP:0.6515323,PTPN12:-0.6514485,PDL1:0.6503,EIF4G:-0.64876,BCL2A1:0.64283,VAV1:-0.6377007,RAD50:-0.63319,ERRalpha:0.6227006,Enolase-2:-0.6199655,Grp75:-0.6182355,PDCD4:-0.6126,CD4:-0.612085,DIRAS3:0.60835,CMYC:0.6051,Calnexin:-0.60456,MSH6:-0.60067,Granzyme-B:-0.5963336,PAK4:0.5948526,BID:0.59459,TUBERIN:-0.58798,AMPKALPHA:-0.58609,JNK2:-0.58047,MSH2:-0.57808
TCGA-BR-4279,MYH11:6.7729,HSP27:4.695996,SETD2:4.5664,CMET:4.5648,SNAIL:4.5564,p38-a:4.344844,PARPCLEAVED:4.3341,CASPASE8:4.2253,SOD1:4.153667,RB:3.0785,ERCC1:2.9505,RICTOR:2.6322,SMAC:2.5481,CD171:2.419584,ERCC5:-1.9638,PDH:1.942767,GAPDH:-1.8636,MTSS1:1.845858,ECADHERIN:-1.7788,Histone-H3:-1.748231,RBM15:-1.7466,DNMT1:-1.741756,TIGAR:1.7356,ATRX:-1.677991,FASN:-1.674,Cyclin-D3:1.617643,ZAP-70:-1.6079,PAR:-1.594044,Patched:1.578029,CD20:1.578,COLLAGENVI:1.4709,FIBRONECTIN:1.3914,YB1:1.3868,ACC1:-1.3586,FAK:-1.346077,PLC-gamma1:-1.325156,Vinculin:1.295645,P27:1.2846,ALKBH5:-1.254915,ETS1:1.2159,TFRC:-1.178,FN14:1.15705,TRAP1:-1.150457,PLK1:-1.134226,Rheb:-1.123783,Hexokinase-II:-1.105141,CD44:1.088095,ERALPHA:-1.0819,PAK4:1.081232,BETACATENIN:-1.0793,MSH6:-1.064,BRD4:-1.0583,SOD2:1.041507,PAICS:-1.037265,YTHDF2:-1.020864,BAP1C4:-1.0208,CYCLINB1:-0.99589,Wee1:-0.9884768,ACSL1:-0.9804768,HSP70:0.9803,EMA:0.9764191,PAI1:0.9663,VAV1:-0.9297885,S6:-0.92166,RRM1:-0.920409,Stat3:-0.9102638,Atg4B:0.8419332,FTO:-0.8368499,CYCLINE1:-0.83514,MIF:0.8277583,NQO1:0.8262045,IL-6:0.8260498,RSK1:-0.8117581,Oct-4:0.8093068,GSK-3B:-0.8045983,PMS2:-0.798904,PDCD4:-0.79478,IGFBP3:0.7879598,53BP1:-0.77954,DAPK2:0.7599871,AKT:-0.7528,Cox2:0.749223,U-Histone-H2B:-0.745112,Akt2:-0.736271,CKIT:0.72729,PKCALPHA:0.72041,ATM:-0.705,NCADHERIN:0.6975,PAX8:-0.693573,S100A4:0.691629,EEF2:-0.69086,SCD1:0.66897,VASP:0.6671713,RPA32:-0.6603649,CMYC:0.65785,IGFRb:-0.651724,TRIP13:-0.6483837,Puma:-0.6474677,PCNA:-0.64453,PDGFRB:0.6428559
TCGA-CG-5732,MYH11:4.9578,NQO1:2.459534,Histone-H3:-2.097094,UGT1A:2.084401,Connexin-43:-2.080971,EMA:2.063397,GAPDH:-1.8401,S6:-1.835,RICTOR:1.7166,PAR:-1.708333,ERALPHA:-1.588,ZAP-70:-1.554858,Cyclophilin-F:1.538192,IDO:1.531519,RBM15:-1.509,PKCALPHA:1.4845,CD171:1.482077,MMP14:-1.460532,53BP1:-1.4219,IGFRb:-1.410915,FAK:-1.367233,PLC-gamma1:-1.303311,P62LCKLIGAND:1.2324,MTCO1:1.2057,Stat3:-1.194298,Cox-IV:1.158433,CLAUDIN7:1.1489,XPA:-1.146119,ATRX:-1.11706,CASPASE7CLEAVEDD198:1.1102,PDGFRB:-1.107419,Cyclin-D3:1.054988,ACSL1:-1.050572,Lasu1:-1.037033,Calnexin:1.025261,MEK1:1.0014,U-Histone-H2B:-0.9904143,YTHDF3:-0.955918,Lyn:0.9533882,EIF4G:-0.93244,MCT4:0.9252098,IRS2:-0.924905,DNMT1:-0.9242263,BAX:-0.90907,LAD1:0.9001111,FIBRONECTIN:-0.88562,ANNEXIN1:-0.88237,TFAM:0.8811253,TFRC:-0.87972,BRAF:-0.86657,BRD4:-0.85477,SGK3:-0.846059,AR:-0.83437,RAB25:0.80817,HSP60:0.8074679,SMAD1:-0.79915,EPPK1:0.79831,CD44:0.7962725,CMYC:-0.79338,GSK-3B:-0.7861294,NF2:-0.76738,Enolase-2:-0.7533013,ALKBH5:-0.7430784,Wee1:-0.7393404,Enolase-1:0.7380677,DVL3:-0.73172,MTSS1:0.7292424,EEF2K:-0.72883,TRAP1:0.7229006,GAB2:-0.71665,IGFBP3:0.7097731,FN14:0.7094618,PHLPP:-0.7037763,EEF2:-0.70105,SOD1:0.6916263,CDT1:-0.6807829,PREX1:0.68001,SRC:0.67107,HSP70:-0.66918,Akt2:-0.669049,KU80:-0.66601,STING:-0.6657252,Coup-TFII:-0.6641026,GCLC:-0.6639267,Granzyme-B:-0.6597264,HMHA1:-0.6586308,Rheb:-0.6494926,ERK2:-0.63457,Creb:-0.6151843,P90RSK:0.61032,SHP2:-0.608472,MSH6:-0.60472,B7-H3:-0.6045846,Puma:-0.6017975,Tau:-0.5981152,1433ZETA:-0.59762,CHD1L:-0.596553,TRIP13:-0.5888266,SOD2:0.5875246,CD45:0.5853012
TCGA-B7-5818,CD44:4.755143,CD86:3.993116,FGF-basic:-3.16859,EMA:3.147893,IDO:3.037653,CASPASE7CLEAVEDD198:2.6459,PLC-gamma1:-2.414811,Granzyme-B:2.156917,UGT1A:2.143718,MYH11:2.1323,ERALPHA:-1.9622,PKCALPHA:1.8397,VASP:1.831269,SOD2:1.604111,ATRX:-1.574832,PDCD4:-1.5483,EEF2K:-1.4623,STING:-1.409636,RAD51:1.4027,ECADHERIN:-1.3954,IGFBP2:1.3626,PAI1:1.356,BETACATENIN:-1.321,53BP1:-1.32,EPPK1:1.2954,EIF4G:-1.2898,Enolase-1:1.280908,G6PD:1.2638,ETS1:1.2504,PAXILLIN:-1.2308,Tyro3:1.194254,KU80:-1.1754,Cox2:1.17369,Lyn:1.171248,CAVEOLIN1:-1.1292,XPA:-1.0819,RAB25:1.0751,ACC1:1.0499,BAP1C4:-1.0288,LAD1:1.015916,PAR:-1.014005,ZAP-70:-0.9824191,P16INK4A:-0.94178,ACETYLATUBULINLYS40:-0.93798,HER2:-0.93164,KAP1:-0.9310702,Mitofusin-1:0.9166292,Cyclin-D3:0.9089056,RBM15:-0.89953,ASNS:0.89118,METTL3:-0.886205,Connexin-43:0.8792885,Cdc42:0.8561138,AR:-0.85447,VAV1:-0.854267,HMHA1:-0.8528284,TFRC:0.84559,PAX8:-0.8354696,CYCLINE1:-0.83519,MIF:0.8308719,IRF-3:0.8293127,Wee1:-0.8233034,c-IAP2:-0.8229024,Stat3:0.821391,SIRP-alpha:-0.8140221,IRS2:-0.8008679,Cyclophilin-F:0.7949573,TFAM:0.7755205,CD4:0.7745968,HER3:-0.76971,PREX1:0.76806,Gli3:-0.7652444,S6:-0.76217,Lasu1:-0.7503629,P62LCKLIGAND:0.73496,GCLC:-0.7248914,IGFRb:-0.7174233,CD49B:0.71261,CD171:-0.7124935,ERK2:0.69819,STAT5ALPHA:-0.69419,ACSL1:-0.6927753,NF2:0.6915,S100A4:0.688964,XRCC1:0.68585,PRDX1:0.6832,Cox-IV:0.6817705,DNA-Ligase-IV:-0.6793258,XIAP:-0.6751327,ATP5H:-0.6693563,LCK:0.6667,GAPDH:0.65711,YB1:-0.65136,GATA3:-0.65079,PLK1:0.6466326,VEGFR2:-0.63102,Glutamate-D1-2:0.630629,Sox2:0.6274013,BRAF:-0.62444,CD38:0.6115434
TCGA-CD-8527,MYH11:8.2299,RICTOR:3.5046,ASNS:2.9047,TIGAR:2.8301,EPPK1:2.2074,EMA:2.00786,Histone-H3:-1.971917,ERALPHA:-1.8152,ZAP-70:-1.651236,Vinculin:1.482527,U-Histone-H2B:-1.39185,CAVEOLIN1:1.3868,PAR:-1.345953,CLAUDIN7:1.3261,PKCALPHA:1.3179,CD171:1.302242,Cox2:1.276437,TFRC:1.2263,IGFRb:-1.197336,GAPDH:-1.1043,FAK:-1.090668,RAB25:1.0298,ACSL1:-1.011133,LAD1:0.9634731,CASPASE7CLEAVEDD198:0.9525,HSP60:0.9464771,IR-b:0.9217327,PMS2:-0.9204892,Cyclin-D3:0.9202299,IDO:0.9014034,EphA2:0.9008366,NQO1:-0.8915958,Lyn:0.88908,VASP:0.8779816,XPA:-0.8095965,INPP4B:0.79434,ADAR1:-0.79337,PDH:0.7899823,BCL2:-0.786,c-IAP2:0.7807269,ACETYLATUBULINLYS40:-0.74419,RBM15:-0.73591,Calnexin:0.7354309,PLK1:0.7282901,CASPASE8:-0.6813,Mitofusin-1:0.6711386,P16INK4A:0.66161,EVI1:0.6615222,CMYC:-0.65739,SHP2:-0.6363952,GRB7:0.6305176,Wee1:-0.6294937,IRS1:0.61971,RAD51:0.61481,TRANSGLUTAMINASE:0.61457,WTAP:0.6133815,Akt2:-0.6133617,UBAC1:-0.6127974,MTCO1:0.6108919,AR:-0.60526,CD4:-0.6006043,ANNEXIN1:-0.59436,TRIM25:0.5705281,Hexokinase-II:0.5677207,VAV1:-0.5643342,PAICS:-0.5600485,MTSS1:0.5586208,MLH1:-0.5507426,JAB1:-0.53548,RAD50:0.53028,CYCLINE2:-0.52957,TRAP1:0.5278725,IRF-3:0.5203646,ATP5H:-0.519922,Enolase-2:-0.5199161,LC3A-B:0.5122293,ARAF:0.49939,MCT4:0.4932378,BIM:-0.4865,MLKL:0.4770887,CD134:-0.4759647,STAT5ALPHA:0.46909,Rad23A:-0.467747,HMHA1:-0.4654537,FN14:0.4611912,PAXILLIN:0.4596,Atg5:0.4563927,WIPI2:-0.4458453,TRIP13:-0.4377207,CDK1:0.43345,AceCS1:0.4322339,FASN:-0.43015,Tyro3:-0.4289739,PAK1:0.4231359,cdc25C:0.4217499,ATP5A:-0.4215037,PDGFRB:0.418693,SGK3:-0.4178078,JNK2:0.41669,SFRP1:-0.4113587
TCGA-D7-5577,MYH11:4.687,IDO:4.189181,CASPASE7CLEAVEDD198:3.6611,TRANSGLUTAMINASE:2.4341,EMA:2.421413,EPPK1:2.2275,INPP4B:1.9856,VASP:1.817939,ERALPHA:-1.7776,EphA2:1.650887,BETACATENIN:1.6024,LAD1:1.594034,EVI1:1.568879,RAB25:1.5443,CLAUDIN7:1.5043,ZAP-70:-1.425591,MLKL:1.398973,Histone-H3:-1.33975,IRF1:1.2936,STING:1.266782,PDCD4:-1.2264,Lyn:1.196883,Hexokinase-II:1.186236,Connexin-43:-1.174913,IRF-3:1.162419,FAK:-1.133861,SYK:1.1203,Granzyme-B:1.105552,IGFRb:-1.046475,STAT5ALPHA:1.0455,GAPDH:-1.0232,RICTOR:1.0188,RAD51:0.99637,PAK1:0.9722273,HLA-DQA1:0.9502788,ACSL1:-0.9266375,ACETYLATUBULINLYS40:-0.92442,B7-H3:-0.9194451,LCK:0.88917,Caspase-8-cleaved:0.8789297,CD49B:0.86591,PAR:0.8252409,SIRP-alpha:0.8171206,AR:-0.80239,IRS2:-0.7861197,HER3:-0.75244,TIGAR:0.74323,MTCO1:0.7161868,PAX8:-0.7135765,CD86:0.7128636,Mnk1:0.6913443,Tau:-0.6892722,ECADHERIN:0.68257,JNK2:0.67937,CYCLINE1:-0.67438,GCLC:-0.6706557,BAX:0.66452,SGK3:-0.6633266,PLC-gamma1:-0.6593768,WTAP:0.6384269,Creb:-0.6348899,MEK1:0.63156,PLK1:0.6267599,IGFBP2:-0.62503,ADAR1:-0.59716,UGT1A:0.5912763,SHP2:-0.5899123,MMP2:-0.5891797,FASN:-0.5868,Sox2:0.5854796,Vinculin:0.5815067,PAI1:0.57761,BCL2:-0.56514,PTEN:0.56173,Coup-TFII:-0.5526379,MCT4:0.5452236,ATP5H:-0.5337732,VAV1:0.5326869,Rheb:-0.522437,Cyclin-D3:0.5199397,PREX1:0.5198,PDL1:0.51229,SMAD1:-0.5119,53BP1:-0.50912,CD4:0.4928148,GATA3:-0.48706,PKCALPHA:0.48629,BCLXL:-0.48317,XPA:-0.4808152,IGFBP3:0.4662974,WIPI1:-0.4642019,Lasu1:-0.46173,HMHA1:0.4605166,c-IAP2:0.4596589,CDT1:-0.4589597,Cox-IV:0.458876,Hexokinase-I:-0.4524876,SOD2:0.4496683,PHLPP:-0.4491524,P90RSK:0.44885
TCGA-VQ-A91U,MYH11:2.6978,PAR:-2.351428,HSP27:2.189713,GAB2:2.1509,Histone-H3:-1.876297,SOD1:1.831266,GAPDH:-1.8243,P27:1.6816,IDO:1.604317,ZAP-70:-1.547234,ERALPHA:-1.5299,VAV1:-1.528471,ERCC1:1.5255,CMET:1.5201,MTCO1:1.492339,AceCS1:1.487343,VASP:1.484335,PDGFRB:-1.476422,D-a-Tubulin:1.437326,LAD1:1.431445,PARPCLEAVED:1.3687,PAK1:1.365632,SNAIL:1.3631,Connexin-43:-1.361248,HMHA1:-1.346606,EPPK1:1.3373,Patched:1.317739,CASPASE7CLEAVEDD198:1.2925,MMP14:-1.288809,XPA:-1.233048,Tau:-1.210063,FAK:-1.198304,BETACATENIN:1.1873,EMA:1.185868,ATRX:-1.18168,p38-a:1.1161,STING:-1.114977,IGFBP2:1.0693,SETD2:1.0408,IGFRb:-1.032228,RAB25:1.0284,CASPASE8:1.0171,Cyclophilin-F:0.907906,INPP4B:0.88552,ACSL1:-0.8521264,ANNEXIN1:-0.85206,RRM2:0.8511971,Akt2:-0.8450049,53BP1:-0.83808,PLC-gamma1:-0.8374497,TIGAR:0.8233,Oct-4:0.8003995,DUSP4:0.79985,Mitofusin-2:-0.797737,Rheb:-0.794671,Cox-IV:0.7944983,ACETYLATUBULINLYS40:-0.77283,ACC1:-0.76782,AR:-0.76716,PKCALPHA:0.76626,ARAF:0.75472,CD38:0.7498217,IRF-3:0.7342793,1433BETA:0.72865,YB1:0.72671,RBM15:-0.7234,CD45:0.7147841,MLKL:0.7091283,RAD51:0.70037,SDHA:0.6940694,SYK:0.69349,KAP1:-0.6808352,FGF-basic:-0.6780049,UGT1A:0.6746142,DNA_POLG:-0.6661422,Hexokinase-II:-0.6621513,IGFBP3:0.661752,PAK4:0.6494596,HSP60:0.6137267,RB:0.60966,FASN:-0.60044,WTAP:0.5986143,Wee1:-0.5968397,B7-H3:-0.5938578,PTPN12:-0.590547,Stat3:-0.5874462,P16INK4A:-0.58328,TRIP13:-0.5766065,JNK2:0.57405,Glucocorticoid-Receptor:-0.5732417,CD20:0.56465,MEK1:0.55642,ADAR1:-0.55252,BRD4:-0.54734,TUFM:-0.5445611,IRS1:0.54288,RICTOR:0.54073,CD44:0.5395812,EphA2:0.5370631,IRF1:0.53417
